datetime,location,door_status
2017-06-10 12:57:54,Georgetown,opened
2017-06-10 12:57:58,Georgetown,closed
2017-06-10 13:00:06,Georgetown,opened
2017-06-10 13:00:10,Georgetown,closed
2017-06-10 13:00:42,Georgetown,opened
2017-06-10 13:00:49,Georgetown,closed
2017-06-10 13:01:25,Georgetown,opened
2017-06-10 13:01:30,Georgetown,closed
2017-06-10 13:01:42,Georgetown,opened
2017-06-10 13:01:47,Georgetown,closed
2017-06-10 13:01:50,Georgetown,opened
2017-06-10 13:01:54,Georgetown,closed
2017-06-10 13:02:27,Georgetown,opened
2017-06-10 13:02:34,Georgetown,closed
2017-06-10 13:03:01,Georgetown,opened
2017-06-10 13:03:06,Georgetown,closed
2017-06-10 13:03:07,Georgetown,opened
2017-06-10 13:03:12,Georgetown,closed
2017-06-10 13:03:31,Georgetown,opened
2017-06-10 13:03:39,Georgetown,closed
2017-06-10 13:03:45,Georgetown,opened
2017-06-10 13:03:50,Georgetown,closed
2017-06-10 13:05:22,Georgetown,opened
2017-06-10 13:05:28,Georgetown,closed
2017-06-10 13:05:29,Georgetown,opened
2017-06-10 13:05:34,Georgetown,closed
2017-06-10 13:05:47,Georgetown,opened
2017-06-10 13:05:52,Georgetown,closed
2017-06-10 13:05:54,Georgetown,opened
2017-06-10 13:05:59,Georgetown,closed
2017-06-10 13:08:29,Georgetown,opened
2017-06-10 13:08:32,Georgetown,closed
2017-06-10 13:13:40,Georgetown,opened
2017-06-10 13:13:45,Georgetown,closed
2017-06-10 14:09:04,Georgetown,opened
2017-06-10 14:09:07,Georgetown,closed
2017-06-10 14:12:04,Georgetown,opened
2017-06-10 14:12:07,Georgetown,closed
2017-06-10 14:22:41,Georgetown,opened
2017-06-10 14:22:44,Georgetown,closed
2017-06-10 14:24:48,Georgetown,opened
2017-06-10 14:24:51,Georgetown,closed
2017-06-10 14:25:50,Georgetown,opened
2017-06-10 14:25:56,Georgetown,closed
2017-06-10 14:26:01,Georgetown,opened
2017-06-10 14:26:09,Georgetown,closed
2017-06-10 14:26:17,Georgetown,opened
2017-06-10 14:26:29,Georgetown,closed
2017-06-10 14:26:41,Georgetown,opened
2017-06-10 14:26:46,Georgetown,closed
2017-06-10 14:26:57,Georgetown,opened
2017-06-10 14:27:02,Georgetown,closed
2017-06-10 14:27:05,Georgetown,opened
2017-06-10 14:27:09,Georgetown,closed
2017-06-10 14:27:14,Georgetown,opened
2017-06-10 14:27:20,Georgetown,closed
2017-06-10 14:27:29,Georgetown,opened
2017-06-10 14:27:34,Georgetown,closed
2017-06-10 14:28:35,Georgetown,opened
2017-06-10 14:28:41,Georgetown,closed
2017-06-10 14:29:20,Georgetown,opened
2017-06-10 14:29:26,Georgetown,closed
2017-06-10 14:29:53,Georgetown,opened
2017-06-10 14:29:58,Georgetown,closed
2017-06-10 14:30:53,Georgetown,opened
2017-06-10 14:30:58,Georgetown,closed
2017-06-10 14:31:51,Georgetown,opened
2017-06-10 14:31:58,Georgetown,closed
2017-06-10 14:32:13,Georgetown,opened
2017-06-10 14:32:20,Georgetown,closed
2017-06-10 14:32:38,Georgetown,opened
2017-06-10 14:32:43,Georgetown,closed
2017-06-10 14:32:54,Georgetown,opened
2017-06-10 14:32:59,Georgetown,closed
2017-06-10 14:33:26,Georgetown,opened
2017-06-10 14:33:34,Georgetown,closed
2017-06-10 14:34:12,Georgetown,opened
2017-06-10 14:34:19,Georgetown,closed
2017-06-10 14:36:28,Georgetown,opened
2017-06-10 14:36:35,Georgetown,closed
2017-06-10 14:36:58,Georgetown,opened
2017-06-10 14:37:07,Georgetown,closed
2017-06-10 14:38:08,Georgetown,opened
2017-06-10 14:38:14,Georgetown,closed
2017-06-10 14:39:36,Georgetown,opened
2017-06-10 14:39:42,Georgetown,closed
2017-06-10 14:43:22,Georgetown,opened
2017-06-10 14:43:26,Georgetown,closed
2017-06-10 14:53:04,Georgetown,opened
2017-06-10 14:53:07,Georgetown,closed
2017-06-10 15:22:41,Georgetown,opened
2017-06-10 15:22:45,Georgetown,closed
2017-06-10 15:23:36,Georgetown,opened
2017-06-10 15:23:39,Georgetown,closed
2017-06-10 15:25:00,Georgetown,opened
2017-06-10 15:25:04,Georgetown,closed
2017-06-10 15:25:54,Georgetown,opened
2017-06-10 15:25:58,Georgetown,closed
2017-06-10 15:27:06,Georgetown,opened
2017-06-10 15:27:10,Georgetown,closed
2017-06-10 15:27:14,Georgetown,opened
2017-06-10 15:27:18,Georgetown,closed
2017-06-10 15:27:30,Georgetown,opened
2017-06-10 15:27:35,Georgetown,closed
2017-06-10 15:28:04,Georgetown,opened
2017-06-10 15:28:10,Georgetown,closed
2017-06-10 15:31:15,Georgetown,opened
2017-06-10 15:31:21,Georgetown,closed
2017-06-10 15:37:26,Georgetown,opened
2017-06-10 15:37:31,Georgetown,closed
2017-06-10 15:56:57,Georgetown,opened
2017-06-10 15:57:07,Georgetown,closed
2017-06-10 15:57:13,Georgetown,opened
2017-06-10 15:57:18,Georgetown,closed
2017-06-10 15:57:32,Georgetown,opened
2017-06-10 15:57:38,Georgetown,closed
2017-06-10 15:58:36,Georgetown,opened
2017-06-10 15:58:42,Georgetown,closed
2017-06-10 15:58:48,Georgetown,opened
2017-06-10 15:58:53,Georgetown,closed
2017-06-10 15:58:56,Georgetown,opened
2017-06-10 15:59:03,Georgetown,closed
2017-06-10 15:59:20,Georgetown,opened
2017-06-10 15:59:26,Georgetown,closed
2017-06-10 15:59:44,Georgetown,opened
2017-06-10 15:59:49,Georgetown,closed
2017-06-10 16:00:05,Georgetown,opened
2017-06-10 16:00:11,Georgetown,closed
2017-06-10 16:00:29,Georgetown,opened
2017-06-10 16:00:34,Georgetown,closed
2017-06-10 16:00:37,Georgetown,opened
2017-06-10 16:00:43,Georgetown,closed
2017-06-10 16:01:06,Georgetown,opened
2017-06-10 16:01:11,Georgetown,closed
2017-06-10 16:01:45,Georgetown,opened
2017-06-10 16:01:51,Georgetown,closed
2017-06-10 16:03:11,Georgetown,opened
2017-06-10 16:03:16,Georgetown,closed
2017-06-10 16:03:39,Georgetown,opened
2017-06-10 16:03:44,Georgetown,closed
2017-06-10 16:04:18,Georgetown,opened
2017-06-10 16:05:18,Georgetown,closed
2017-06-10 16:05:37,Georgetown,opened
2017-06-10 16:05:42,Georgetown,closed
2017-06-10 16:06:17,Georgetown,opened
2017-06-10 16:06:24,Georgetown,closed
2017-06-10 16:10:20,Georgetown,opened
2017-06-10 16:10:28,Georgetown,closed
2017-06-10 16:11:03,Georgetown,opened
2017-06-10 16:11:09,Georgetown,closed
2017-06-10 16:11:17,Georgetown,opened
2017-06-10 16:11:22,Georgetown,closed
2017-06-10 16:14:18,Georgetown,opened
2017-06-10 16:14:22,Georgetown,closed
2017-06-10 16:17:44,Georgetown,opened
2017-06-10 16:17:49,Georgetown,closed
2017-06-10 16:17:52,Georgetown,opened
2017-06-10 16:17:58,Georgetown,closed
2017-06-10 16:19:11,Georgetown,opened
2017-06-10 16:19:16,Georgetown,closed
2017-06-10 16:20:37,Georgetown,opened
2017-06-10 16:20:43,Georgetown,closed
2017-06-10 16:29:34,Georgetown,opened
2017-06-10 16:29:39,Georgetown,closed
2017-06-10 16:42:09,Georgetown,opened
2017-06-10 16:42:14,Georgetown,closed
2017-06-10 16:42:20,Georgetown,opened
2017-06-10 16:42:25,Georgetown,closed
2017-06-10 16:42:27,Georgetown,opened
2017-06-10 16:42:34,Georgetown,closed
2017-06-10 16:42:36,Georgetown,opened
2017-06-10 16:42:44,Georgetown,closed
2017-06-10 16:42:44,Georgetown,opened
2017-06-10 16:42:50,Georgetown,closed
